,Query,DocID,Text,Score
749,Where can you get hives?,935,"A hamstring injury typically causes a sudden, sharp pain in the back of the thigh. There might also be a ""popping"" or tearing sensation.Sports. Sports that require sprinting or running might make a hamstring injury more likely. So might other activities that can require extreme stretching, such as dancing. Earlier hamstring injury. People who have had one hamstring injury are more likely to have another one. This is especially true for people who try to go back to the same activities before the muscles have time to heal. Tired muscles, weak muscles and muscles that don't stretch well. Tired or weak muscles are more likely to be injured. Muscles with poor flexibility might not be able to bear the force of the action that certain activities require. Muscle imbalance. Although not all experts agree, some suggest that a muscle imbalance may lead to a hamstring injury. If the quadricep muscles along the front of the thigh are stronger and more developed than the hamstring muscles, injury to the hamstring muscles might be more likely. Age. Risk of injury increases with age.",1
750,What are the symptoms of a folliculitis?,615,"The thighbone (femur) is the strongest bone in the body. It is usually obvious when the thighbone is broken because it takes so much force to break. But a break in the shinbone (tibia) or in the bone that runs alongside the shinbone (fibula) may be less obvious.Severe pain, which may worsen with movement Swelling Tenderness Bruising Obvious deformity or shortening of the affected leg Inability to walk",1
751,What are the symptoms of a folliculitis?,76,Cold urticaria signs and symptoms may include:Temporary itchy welts (hives) on the area of skin that was exposed to cold A worsening of the reaction as the skin warms Swelling of hands while holding cold objects Swelling of lips from consuming cold food or drink,1
752,What are the symptoms of a folliculitis?,246,"Skin without cold damage (1) has no change in color or texture. Frostnip (2) is mild frostbite that irritates the skin, causing a change in skin color and a cold feeling followed by numbness. Frostnip doesn't permanently damage the skin and can be treated with first-aid measures. With superficial frostbite (3), the skin feels warm. A fluid-filled blister may appear 12 to 36 hours after rewarming the skin. With deep frostbite (4), you may experience numbness. Joints or muscles may stop working. Large blisters form 24 to 48 hours after rewarming. The tissue turns black and hard as it dies.At first, cold skin and a prickling feeling Numbness Skin that looks red, white, bluish-white, grayish-yellow, purplish, brown or ashen, depending on the severity of the condition and usual skin color Hard or waxy-looking skin Clumsiness due to joint and muscle stiffness Blistering after rewarming, in severe cases",1
753,What are the symptoms of a folliculitis?,729,Signs and symptoms of soft palate cancer can include the following:Bleeding in the mouth. Difficulty swallowing. Difficulty speaking. Bad breath. Mouth pain. Sores in the mouth that won't heal. Loose teeth. Pain when swallowing. Weight loss. Ear pain. Swelling in the neck that may hurt. White patches in the mouth that won't go away.,1
754,What are the symptoms of a folliculitis?,685,"Signs and symptoms of morphea vary depending on the type and stage of the condition. They include:Reddish or purplish oval patches of skin, often on the belly, chest or back Patches that gradually develop a lighter or whitish center Linear patches, especially on the arms or legs and possibly the forehead or scalp A gradual change in the affected skin, which becomes firm, thickened, dry and shiny",1
755,What are the symptoms of a folliculitis?,247,The most common symptom of orthostatic hypotension is lightheadedness or dizziness when standing after sitting or lying down. Symptoms usually last less than a few minutes.Lightheadedness or dizziness upon standing Blurry vision Weakness Fainting (syncope) Confusion,1
756,What are the symptoms of a folliculitis?,669,"In hypospadias, the opening of the urethra is located on the underside of the penis instead of at the tip. In most cases, the opening of the urethra is within the head of the penis. Less often, the opening is at the middle or the base of the penis. Rarely, the opening is in or beneath the scrotum.Opening of the urethra at a location other than the tip of the penis Downward curve of the penis (chordee) Hooded appearance of the penis because only the top half of the penis is covered by foreskin Abnormal spraying during urination",1
757,What are the symptoms of a folliculitis?,142,"Signs and symptoms of osteosarcoma may include, among others:Swelling near a bone Bone or joint pain Bone injury or bone break for no clear reason",1
758,What are the symptoms of a folliculitis?,1030,"Symptoms vary between spinal and cranial CSF leaks.Cause pain in the back of the head Improve when lying down Worsen when standing up May start or worsen with exertion (such as coughing or straining) Rarely, start suddenly (""thunderclap"" headache)",1
759,What are the symptoms of a folliculitis?,162,"Scabies symptoms include:Itching, often severe and usually worse at night Thin, wavy tunnels made up of tiny blisters or bumps on the skin",1
760,What are the symptoms of a folliculitis?,274,"There are many different types of Ehlers-Danlos syndrome, but the most common signs and symptoms include:Overly flexible joints. Because the connective tissue that holds joints together is looser, your joints can move far past the normal range of motion. Joint pain and dislocations are common. Stretchy skin. Weakened connective tissue allows your skin to stretch much more than usual. You may be able to pull a pinch of skin up away from your flesh, but it will snap right back into place when you let go. Your skin might also feel exceptionally soft and velvety. Fragile skin. Damaged skin often doesn't heal well. For example, the stitches used to close a wound often will tear out and leave a gaping scar. These scars may look thin and crinkly.",1
761,What are the symptoms of a folliculitis?,623,"Signs and symptoms of trichotillomania often include:Repeatedly pulling your hair out, typically from your scalp, eyebrows or eyelashes, but sometimes from other body areas, and sites may vary over time An increasing sense of tension before pulling, or when you try to resist pulling A sense of pleasure or relief after the hair is pulled Noticeable hair loss, such as shortened hair or thinned or bald areas on the scalp or other areas of your body, including sparse or missing eyelashes or eyebrows Preference for specific types of hair, rituals that accompany hair pulling or patterns of hair pulling Biting, chewing or eating pulled-out hair Playing with pulled-out hair or rubbing it across your lips or face Repeatedly trying to stop pulling out your hair or trying to do it less often without success Significant distress or problems at work, school or in social situations related to pulling out your hair",1
762,What are the symptoms of a folliculitis?,648,"Patent foramen ovale occurs in about 1 in 4 people. Most people with the condition never know they have it. A patent foramen ovale is often discovered during tests for other health problems.The right upper chamber, also called the right atrium. This heart chamber receives oxygen-poor blood from the body. It pumps blood to the right lower heart chamber through the tricuspid valve. The right lower chamber, also called the right ventricle. This heart chamber pumps blood to the lungs through a large vessel called the pulmonary artery. In the lungs, blood picks up oxygen. The blood moves through the pulmonary valve. The valve closes when the chamber relaxes between beats. The left upper chamber, also called the left atrium. This heart chamber receives the oxygen-rich blood from the lungs. It sends blood through the pulmonary veins and mitral valve and into the left lower chamber. The left lower chamber, also called the left ventricle. This chamber is the heart's main pumping chamber. It pumps the oxygen-rich blood to the rest of the body through the body's largest blood vessel, called the aorta. The blood passes through the aortic valve, which also closes when the chamber relaxes.",1
763,What are the symptoms of a folliculitis?,83,"Signs and symptoms of sarcoma include:A lump that can be felt through the skin that may or may not be painful Bone pain A broken bone that happens unexpectedly, such as with a minor injury or no injury at all Abdominal pain Weight loss",1
764,What are the symptoms of a folliculitis?,58,"Symptoms of type 2 diabetes often develop slowly. In fact, you can be living with type 2 diabetes for years and not know it. When symptoms are present, they may include:Increased thirst. Frequent urination. Increased hunger. Unintended weight loss. Fatigue. Blurred vision. Slow-healing sores. Frequent infections. Numbness or tingling in the hands or feet. Areas of darkened skin, usually in the armpits and neck.",1
765,What are the symptoms of a folliculitis?,719,"Signs and symptoms of sinus headaches may include:Pain, pressure and fullness in the cheeks, brow or forehead Worsening pain if you bend forward or lie down Stuffy nose Fatigue Achy feeling in the upper teeth",1
766,What are the symptoms of a folliculitis?,564,The primary signs and symptoms of interstitial lung disease are:Shortness of breath at rest or aggravated by exertion Dry cough,1
767,What are the symptoms of a folliculitis?,381,"Common symptoms of chronic sinusitis include:Thick, discolored mucus from the nose, known as a runny nose. Mucus down the back of the throat, known as postnasal drip. Blocked or stuffy nose, known as congestion. This makes it hard to breathe through the nose. Pain, tenderness and swelling around the eyes, cheeks, nose or forehead. Reduced sense of smell and taste.",1
768,What are the symptoms of a folliculitis?,1055,"Most people with parvovirus infection have no signs or symptoms. When symptoms do appear, they vary greatly depending on how old you are when you get the disease.Fever Upset stomach Headache Runny nose",1
769,What are the symptoms of a folliculitis?,1043,"For either acute bronchitis or chronic bronchitis, signs and symptoms may include:Cough Production of mucus (sputum), which can be clear, white, yellowish-gray or green in color — rarely, it may be streaked with blood Fatigue Shortness of breath Slight fever and chills Chest discomfort",1
770,What are the symptoms of a folliculitis?,448,"By definition, chronic daily headaches occur 15 days or more a month, for longer than three months. True (primary) chronic daily headaches aren't caused by another condition.Chronic migraine Chronic tension-type headache New daily persistent headache Hemicrania continua",1
771,What are the symptoms of a folliculitis?,224,"Symptoms of self-injury may include:Scars, often in patterns. Fresh cuts, scratches, bruises, bite marks or other wounds. Excessive rubbing of an area to create a burn. Keeping sharp objects or other items used for self-injury on hand. Wearing long sleeves or long pants to hide self-injury, even in hot weather. Frequent reports of accidental injury. Difficulties in relationships with others. Behaviors and emotions that change quickly and are impulsive, intense and unexpected. Talk of helplessness, hopelessness or worthlessness.",1
772,What are the symptoms of a folliculitis?,191,"IgA nephropathy often doesn't cause symptoms early on. You might not notice any health effects for 10 years or more. Sometimes, routine medical tests find signs of the disease, such as protein and red blood cells in the urine that are seen under a microscope.Cola- or tea-colored urine caused by blood. You might notice these color changes after a cold, sore throat or respiratory infection. Blood that can be seen in the urine. Foamy urine from protein leaking into the urine. This is called proteinuria. Pain on one or both sides of the back below the ribs. Swelling in the hands and feet called edema. High blood pressure. Weakness and tiredness.",1
773,What are the symptoms of a folliculitis?,673,"The primary symptom of microcephaly is having a head size that is much smaller than that of other children of the same age and sex.Craniosynostosis (kray-nee-o-sin-os-TOE-sis). Early fusing of the joints (sutures) between the bony plates that form an infant's skull keeps the brain from growing. Treating craniosynostosis usually means an infant needs surgery to separate the fused bones. This surgery relieves pressure on the brain, giving it enough space to grow and develop. Genetic changes. Down syndrome and other conditions may result in microcephaly. Decreased oxygen to the fetal brain (cerebral anoxia). Certain complications of pregnancy or delivery can impair oxygen delivery to a baby's brain. Infections passed to the fetus during pregnancy. These include toxoplasmosis, cytomegalovirus, German measles (rubella), chickenpox (varicella) and Zika virus. Exposure to drugs, alcohol or certain toxic chemicals in the womb. Any of these may affect fetal brain development during pregnancy. Severe malnutrition. Not getting enough nutrients during pregnancy may hurt fetal brain development. Uncontrolled phenylketonuria (fen-ul-kee-toe-NU-ree-uh), also known as PKU, in the mother. phenylketonuria (PKU) hampers the mother's ability to break down the amino acid phenylalanine and may affect brain development of the fetus during pregnancy.",1
774,What are the symptoms of a folliculitis?,1011,"Swimmer's ear symptoms are usually mild at first, but they can worsen if your infection isn't treated or spreads. Doctors often classify swimmer's ear according to mild, moderate and advanced stages of progression.Itching in your ear canal Slight redness inside your ear Mild discomfort that's made worse by pulling on your outer ear (pinna or auricle) or pushing on the little ""bump"" in front of your ear (tragus) Some drainage of clear, odorless fluid",1
775,What are the symptoms of a folliculitis?,455,Signs and symptoms of mouth cancer may include:A lip or mouth sore that doesn't heal A white or reddish patch on the inside of your mouth Loose teeth A growth or lump inside your mouth Mouth pain Ear pain Difficult or painful swallowing,1
776,What are the symptoms of a folliculitis?,573,"When gangrene affects the skin, signs and symptoms may include:Changes in skin color — ranging from pale gray to blue, purple, black, bronze or red Swelling Blisters Sudden, severe pain followed by a feeling of numbness A foul-smelling discharge leaking from a sore Thin, shiny skin, or skin without hair Skin that feels cool or cold to the touch",1
777,What are the symptoms of a folliculitis?,207,"Tricuspid atresia symptoms are usually seen soon after birth. Symptoms of tricuspid atresia may include:Blue or gray skin and lips due to low blood oxygen levels Difficulty breathing Tiring easily, especially during feedings Slow growth and poor weight gain",1
778,What are the symptoms of a folliculitis?,557,"One of the most common places to find swollen lymph nodes is in the neck. The inset shows three swollen lymph nodes below the lower jaw.Painless swelling of lymph nodes in your neck, armpits or groin Persistent fatigue Fever Night sweats Shortness of breath Unexplained weight loss Itchy skin",1
779,What are the symptoms of a folliculitis?,299,"Signs and symptoms of mental illness can vary, depending on the disorder, circumstances and other factors. Mental illness symptoms can affect emotions, thoughts and behaviors.Feeling sad or down Confused thinking or reduced ability to concentrate Excessive fears or worries, or extreme feelings of guilt Extreme mood changes of highs and lows Withdrawal from friends and activities Significant tiredness, low energy or problems sleeping Detachment from reality (delusions), paranoia or hallucinations Inability to cope with daily problems or stress Trouble understanding and relating to situations and to people Problems with alcohol or drug use Major changes in eating habits Sex drive changes Excessive anger, hostility or violence Suicidal thinking",1
780,What are the symptoms of a folliculitis?,793,"Gout causes intense pain and swelling around one or more joints. Gout most commonly affects the joint at the base of the big toe.Intense joint pain. Gout usually affects the big toe, but it can occur in any joint. Other commonly affected joints include the ankles, knees, elbows, wrists and fingers. The pain is likely to be most severe within the first four to 12 hours after it begins. Lingering discomfort. After the most severe pain subsides, some joint discomfort may last from a few days to a few weeks. Later attacks are likely to last longer and affect more joints. Inflammation and redness. The affected joint or joints become swollen, tender, warm and red. Limited range of motion. As gout progresses, you may not be able to move your joints normally.",1
781,What are the symptoms of a folliculitis?,314,"Drug addiction symptoms or behaviors include, among others:Feeling that you have to use the drug regularly — daily or even several times a day Having intense urges for the drug that block out any other thoughts Over time, needing more of the drug to get the same effect Taking larger amounts of the drug over a longer period of time than you intended Making certain that you maintain a supply of the drug Spending money on the drug, even though you can't afford it Not meeting obligations and work responsibilities, or cutting back on social or recreational activities because of drug use Continuing to use the drug, even though you know it's causing problems in your life or causing you physical or psychological harm Doing things to get the drug that you normally wouldn't do, such as stealing Driving or doing other risky activities when you're under the influence of the drug Spending a good deal of time getting the drug, using the drug or recovering from the effects of the drug Failing in your attempts to stop using the drug Experiencing withdrawal symptoms when you attempt to stop taking the drug",1
782,What are the symptoms of a folliculitis?,198,"A slower than typical heartbeat (bradycardia) can prevent the brain and other organs from getting enough oxygen, possibly causing these signs and symptoms:Chest pain Confusion or memory problems Dizziness or lightheadedness Easily tiring during physical activity Fatigue Fainting (syncope) or near-fainting Shortness of breath",1
783,What are the symptoms of a folliculitis?,1004,"Signs and symptoms of E. coli O157:H7 infection usually begin three or four days after exposure to the bacteria. But you may become ill as soon as one day after exposure to more than a week later. Signs and symptoms include:Diarrhea, which may range from mild and watery to severe and bloody Stomach cramping, pain or tenderness Nausea and vomiting, in some people",1
784,What are the symptoms of a folliculitis?,231,"Traveler's diarrhea may begin suddenly during your trip or shortly after you return home. Most people improve within 1 to 2 days without treatment and recover completely within a week. However, you can have multiple episodes of traveler's diarrhea during one trip.Suddenly passing three or more looser watery stools a day. An urgent need to pass stool. Stomach cramps. Nausea. Vomiting. Fever.",1
785,What are the symptoms of a folliculitis?,641,"Wilson's disease is present at birth, but signs and symptoms don't appear until the copper builds up in the brain, liver or other organ. Signs and symptoms vary depending on the parts of your body affected by the disease. They can include:Fatigue, lack of appetite or abdominal pain A yellowing of the skin and the whites of the eye (jaundice) Golden-brown eye discoloration (Kayser-Fleischer rings) Fluid buildup in the legs or abdomen Problems with speech, swallowing or physical coordination Uncontrolled movements or muscle stiffness",1
786,What are the symptoms of a folliculitis?,429,"LCIS doesn't cause signs or symptoms. Rather, your doctor might discover incidentally that you have LCIS — for instance, after a biopsy to assess a breast lump or an abnormal area found on a mammogram.Lobular carcinoma in situ",1
787,What are the symptoms of a folliculitis?,364,"Common symptoms of central sleep apnea include:Observed episodes of not breathing during sleep. Sudden awakenings with shortness of breath. Not being able to stay asleep, known as insomnia. Excessive daytime sleepiness, known as hypersomnia. Trouble focusing. Mood changes. Morning headaches. Snoring.",1
788,What are the symptoms of a folliculitis?,1003,"Itchy skin can affect small areas, such as the scalp, an arm or a leg. Or it can cover the whole body. Itchy skin can occur without any other noticeable changes on the skin. Or it may come with:Inflamed skin Scratch marks Bumps, spots or blisters Dry, cracked skin Leathery or scaly patches",1
789,What are the symptoms of a folliculitis?,798,"Some people with amyloidosis experience purpura — a condition in which small blood vessels leak blood into the skin. This most commonly occurs around the eyes but can also affect other parts of the body.Severe fatigue and weakness Shortness of breath Numbness, tingling, or pain in the hands or feet Swelling of the ankles and legs Diarrhea, possibly with blood, or constipation An enlarged tongue, which sometimes looks rippled around its edge Skin changes, such as thickening or easy bruising, and purplish patches around the eyes",1
790,What are the symptoms of a folliculitis?,253,"Genital warts are a common sexually transmitted infection. They can appear on the genitals, in the pubic area or in the anal canal. In women, genital warts can also grow inside the vagina.Small, flesh-colored, brown or pink swellings in your genital area A cauliflower-like shape caused by several warts close together Itching or discomfort in your genital area Bleeding with intercourse",1
791,What are the symptoms of a folliculitis?,881,"Symptoms of sepsis may include:Change in mental status. Fast, shallow breathing. Sweating for no clear reason. Feeling lightheaded. Shivering. Symptoms specific to the type of infection, such as painful urination from a urinary tract infection or worsening cough from pneumonia.",1
792,What are the symptoms of a folliculitis?,665,"Shingles symptoms usually affect only a small section on one side of your body. These symptoms may include:Pain, burning or tingling Sensitivity to touch A red rash that begins a few days after the pain Fluid-filled blisters that break open and crust over Itching",1
793,What are the symptoms of a folliculitis?,1002,"Aortic valve stenosis ranges from mild to severe. Symptoms generally occur when narrowing of the valve is severe. Some people with aortic valve stenosis may not have symptoms for many years.An irregular heart sound (heart murmur) heard through a stethoscope Chest pain (angina) or tightness with activity Feeling faint or dizzy or fainting with activity Shortness of breath, especially with activity Fatigue, especially during times of increased activity Rapid, fluttering heartbeat (palpitations) Not eating enough (mainly in children with aortic valve stenosis) Not gaining enough weight (mainly in children with aortic valve stenosis)",1
794,What are the symptoms of a folliculitis?,264,"In most cases, a liver hemangioma doesn't cause any signs or symptoms.Pain in the upper right abdomen Feeling full after eating only a small amount of food (early satiety) Nausea Vomiting",1
795,What are the symptoms of a folliculitis?,799,"The main symptom of hyperhidrosis is heavy sweating. This goes beyond the sweating from being in a hot environment, exercising, or feeling anxious or stressed. The type of hyperhidrosis that usually affects the hands, feet, underarms or face causes at least one episode a week when you're awake. And the sweating usually happens on both sides of the body.Sweating disrupts your daily routine Sweating causes emotional distress or social withdrawal You suddenly begin to sweat more than usual You experience night sweats for no apparent reason",1
796,What are the symptoms of a folliculitis?,287,"Most people with goiters have no signs or symptoms other than a swelling at the base of the neck. In many cases, the goiter is small enough that it's only discovered during a routine medical exam or an imaging test for another condition.Fatigue Increased sensitivity to cold Increased sleepiness Dry skin Constipation Muscle weakness Problems with memory or concentration",1
797,What are the symptoms of a folliculitis?,684,"The ovaries, fallopian tubes, uterus, cervix and vagina (vaginal canal) make up the female reproductive system.Vaginal bleeding after intercourse, between periods or after menopause. Menstrual bleeding that is heavier and lasts longer than usual. Watery, bloody vaginal discharge that may be heavy and have a foul odor. Pelvic pain or pain during intercourse.",1
798,What are the symptoms of a folliculitis?,575,"Tricuspid valve regurgitation often doesn't cause signs or symptoms until the condition is severe. The condition may be discovered when tests are done for other reasons.Fatigue Irregular heart rhythms (arrhythmias) Pulsing in the neck Shortness of breath with activity Swelling in the belly area (abdomen), legs or neck veins",1
799,What are the symptoms of a folliculitis?,1025,"Hay fever symptoms can include:Runny nose and nasal stuffiness (congestion) Watery, itchy, red eyes (allergic conjunctivitis) Sneezing Cough Itchy nose, roof of mouth or throat Mucus that runs down the back of your throat (postnasal drip) Swollen, bruised-appearing skin under the eyes (allergic shiners) Extreme tiredness (fatigue), often due to poor sleep",1
800,What is the main symptom of cholestasis of pregnancy?,967,"MCAD deficiency is usually first identified in babies and young children. In rare cases, the disorder is not diagnosed until adulthood.Vomiting. Low or no energy. Weak feeling. Low blood sugar.",1
801,What is the main symptom of cholestasis of pregnancy?,1054,"You may not notice any symptoms at first. However, some women who have an ectopic pregnancy have the usual early signs or symptoms of pregnancy — a missed period, breast tenderness and nausea.Severe abdominal or pelvic pain accompanied by vaginal bleeding Extreme lightheadedness or fainting Shoulder pain",1
802,What is the main symptom of cholestasis of pregnancy?,941,"Most often, aortic valve regurgitation develops over time. You may have no symptoms for years. You might not realize that you have the condition. But sometimes, aortic valve regurgitation occurs suddenly. Usually, this is due to an infection of the valve.Shortness of breath with exercise or when lying down. Tiredness and weakness, especially when being more active than usual. Irregular heartbeat. Lightheadedness or fainting. Pain, discomfort or tightness in the chest, which often gets worse during exercise. Sensations of a rapid, fluttering heartbeat, called palpitations. Swollen ankles and feet.",1
803,What is the main symptom of cholestasis of pregnancy?,375,"Signs and symptoms of transverse myelitis usually develop over a few hours to a few days and may sometimes progress gradually over several weeks.Pain. Transverse myelitis pain may begin suddenly in your lower back. Sharp pain may shoot down your legs or arms or around your chest or abdomen. Pain symptoms vary based on the part of your spinal cord that's affected. Abnormal sensations. Some people with transverse myelitis report sensations of numbness, tingling, coldness or burning. Some are especially sensitive to the light touch of clothing or to extreme heat or cold. You may feel as if something is tightly wrapping the skin of your chest, abdomen or legs. Weakness in your arms or legs. Some people notice heaviness in the legs, or that they're stumbling or dragging one foot. Others may develop severe weakness or even total paralysis. Bladder and bowel problems. This may include needing to urinate more frequently, urinary incontinence, difficulty urinating and constipation.",1
804,What is the main symptom of cholestasis of pregnancy?,558,"Vaginitis signs and symptoms can include:Change in color, odor or amount of discharge from your vagina Vaginal itching or irritation Pain during sex Painful urination Light vaginal bleeding or spotting",1
805,What is the main symptom of cholestasis of pregnancy?,1002,"Aortic valve stenosis ranges from mild to severe. Symptoms generally occur when narrowing of the valve is severe. Some people with aortic valve stenosis may not have symptoms for many years.An irregular heart sound (heart murmur) heard through a stethoscope Chest pain (angina) or tightness with activity Feeling faint or dizzy or fainting with activity Shortness of breath, especially with activity Fatigue, especially during times of increased activity Rapid, fluttering heartbeat (palpitations) Not eating enough (mainly in children with aortic valve stenosis) Not gaining enough weight (mainly in children with aortic valve stenosis)",1
806,What is the main symptom of cholestasis of pregnancy?,953,"Every long-term hepatitis C infection starts with what's called an acute phase. Acute hepatitis C usually isn't diagnosed because it rarely causes symptoms. When there are symptoms in this phase, they may include jaundice, fatigue, nausea, fever and muscle aches.Bleeding easily. Bruising easily. Fatigue. Not wanting to eat. Yellowing of the skin, called jaundice. This might show up more in white people. Also, yellowing of the whites of the eyes in white, Black and brown people. Dark-colored urine. Itchy skin. Fluid buildup in the stomach area, called ascites. Swelling in the legs. Weight loss. Confusion, drowsiness and slurred speech, called hepatic encephalopathy. Spiderlike blood vessels on the skin, called spider angiomas.",1
807,What is the main symptom of cholestasis of pregnancy?,502,"Most herniated disks occur in the lower back, but they also can occur in the neck. Symptoms depend on where the disk is sitting and whether the disk is pressing on a nerve. Herniated disks often affect one side of the body.Arm or leg pain. If your herniated disk is in your lower back, you'll typically feel pain in your lower back, buttocks, thigh and calf. You might have pain in part of your foot as well. For a herniated disk in your neck, you'll typically feel the most pain in your shoulder and arm. This pain might shoot into your arm or leg when you cough, sneeze or move into certain positions. Pain is often described as sharp or burning.  Numbness or tingling. People who have herniated disks often have radiating numbness or tingling in the body part served by the affected nerves. Weakness. Muscles served by the affected nerves tend to weaken. This can cause you to stumble or affect your ability to lift or hold items.",1
808,What is the main symptom of cholestasis of pregnancy?,100,"Most people with hepatopulmonary syndrome have no symptoms. If symptoms occur, they may include:Shortness of breath, especially when sitting or standing Clubbing of the fingers, in which the fingertips spread out and become rounder than normal Broken blood vessels under the skin (spider angioma) Bluish tinge of the lips and skin (cyanosis)",1
809,What is the main symptom of cholestasis of pregnancy?,626,"In general, the symptoms of postherpetic neuralgia are limited to the area of skin where the shingles outbreak first happened. That's commonly in a band around the trunk of the body, most often on one side.Pain that lasts three months or longer after the shingles rash has healed. The pain may feel burning, sharp and jabbing. Or it may feel deep and aching. Not being able to stand light touch. People with postherpetic neuralgia often can't bear even the touch of clothing on the affected skin. Itching or loss of feeling. Less often, postherpetic neuralgia can cause an itchy feeling or numbness.",1
810,What is the main symptom of cholestasis of pregnancy?,618,"Signs and symptoms of compulsive gambling (gambling disorder) can include:Being preoccupied with gambling, such as constantly planning gambling activities and how to get more gambling money Needing to gamble with increasing amounts of money to get the same thrill Trying to control, cut back or stop gambling, without success Feeling restless or irritable when you try to cut down on gambling Gambling to escape problems or relieve feelings of helplessness, guilt, anxiety or depression Trying to get back lost money by gambling more (chasing losses) Lying to family members or others to hide the extent of your gambling Risking or losing important relationships, a job, or school or work opportunities because of gambling Asking others to bail you out of financial trouble because you gambled money away",1
811,What is the main symptom of cholestasis of pregnancy?,58,"Symptoms of type 2 diabetes often develop slowly. In fact, you can be living with type 2 diabetes for years and not know it. When symptoms are present, they may include:Increased thirst. Frequent urination. Increased hunger. Unintended weight loss. Fatigue. Blurred vision. Slow-healing sores. Frequent infections. Numbness or tingling in the hands or feet. Areas of darkened skin, usually in the armpits and neck.",1
812,What is the main symptom of cholestasis of pregnancy?,140,"Valley fever is the initial form of coccidioidomycosis infection. This initial, acute illness can develop into a more serious disease, including chronic and disseminated coccidioidomycosis.Fever Cough Tiredness Shortness of breath Headache Chills Night sweats Joint aches and muscle soreness Red, spotty rash, mainly on lower legs but sometimes on the chest, arms and back",1
813,What is the main symptom of cholestasis of pregnancy?,774,"Early in multiple myeloma, there might be no symptoms. When signs and symptoms happen, they can include:Bone pain, especially in the spine, chest or hips. Nausea. Constipation. Loss of appetite. Mental fogginess or confusion. Tiredness. Infections. Weight loss. Weakness. Thirst. Needing to urinate often.",1
814,What is the main symptom of cholestasis of pregnancy?,65,"Signs and symptoms of rhabdomyosarcoma depend on where the cancer is located.Headache Bulging or swelling of the eyes Bleeding in the nose, throat or ears",1
815,What is the main symptom of cholestasis of pregnancy?,229,"If you have painful intercourse, you might feel:Pain only at sexual entry (penetration) Pain with every penetration, including putting in a tampon Deep pain during thrusting Burning pain or aching pain Throbbing pain, lasting hours after intercourse",1
816,What is the main symptom of cholestasis of pregnancy?,875,Many people with Chiari malformation have no symptoms and don't need treatment. They learn they have Chiari malformation only when tests are performed for unrelated conditions. But some types of Chiari malfunction can cause symptoms.Type 1 Type 2,1
817,What is the main symptom of cholestasis of pregnancy?,366,"Signs and symptoms of chemo brain may include the following:Being unusually disorganized Confusion Difficulty concentrating Difficulty finding the right word Difficulty learning new skills Difficulty multitasking Feeling of mental fogginess Short attention span Short-term memory problems Taking longer than usual to complete routine tasks Trouble with verbal memory, such as remembering a conversation Trouble with visual memory, such as recalling an image or list of words",1
818,What is the main symptom of cholestasis of pregnancy?,254,"Undifferentiated pleomorphic sarcoma symptoms depend on where the cancer occurs. It most often happens in the arms and legs, but it can happen anywhere in the body.Growing lump or area of swelling If it grows very large, there may be pain, tingling and numbness If it occurs in an arm or leg, there may be swelling in the hand or foot of an affected limb If it occurs in the abdomen, there may be pain, loss of appetite and constipation Fever Weight loss",1
819,What is the main symptom of cholestasis of pregnancy?,426,"Signs and symptoms of whiplash usually develop within days of the injury, and may include:Neck pain and stiffness Worsening of pain with neck movement Loss of range of motion in the neck Headaches, most often starting at the base of the skull Tenderness or pain in the shoulder, upper back or arms Tingling or numbness in the arms Fatigue Dizziness",1
820,What is the main symptom of cholestasis of pregnancy?,871,"The main symptom of premature ejaculation is not being able to delay ejaculation for more than three minutes after penetration. But it might occur in all sexual situations, even during masturbation.Lifelong. Lifelong premature ejaculation occurs all or nearly all the time beginning with the first sexual encounter. Acquired. Acquired premature ejaculation develops after having previous sexual experiences without problems with ejaculation.",1
821,What is the main symptom of cholestasis of pregnancy?,607,"Body mass index, known as BMI, is often used to diagnose obesity. To calculate BMI, multiply weight in pounds by 703, divide by height in inches and then divide again by height in inches. Or divide weight in kilograms by height in meters squared. There are several online calculators available that help calculate BMI.Obesity care at Mayo ClinicWhat is insulin resistance? A Mayo Clinic expert explains",1
822,What is the main symptom of cholestasis of pregnancy?,964,"Many people experience occasional, minor leaks of urine. Others may lose small to moderate amounts of urine more frequently.Stress incontinence. Urine leaks when you exert pressure on your bladder by coughing, sneezing, laughing, exercising or lifting something heavy. Urge incontinence. You have a sudden, intense urge to urinate followed by an involuntary loss of urine. You may need to urinate often, including throughout the night. Urge incontinence may be caused by a minor condition, such as infection, or a more severe condition such as a neurological disorder or diabetes. Overflow incontinence. You experience frequent or constant dribbling of urine due to a bladder that doesn't empty completely. Functional incontinence. A physical or mental impairment keeps you from making it to the toilet in time. For example, if you have severe arthritis, you may not be able to unbutton your pants quickly enough. Mixed incontinence. You experience more than one type of urinary incontinence — most often this refers to a combination of stress incontinence and urge incontinence.",1
823,What is the main symptom of cholestasis of pregnancy?,270,"An unusual sensation known as an aura may happen before a temporal lobe seizure. An aura acts as a warning. Not everyone who has temporal lobe seizures has auras. And not everyone who has auras remembers them.A sudden sense of fear or joy. A feeling that what's happening has happened before, known as deja vu. A sudden or strange odor or taste. A rising sensation in the belly similar to being on a roller coaster.",1
