,Query,DocID,Text,Score
706,When can hypogonadism develop in men?,70,"Hand-foot-and-mouth disease may cause all of the following symptoms or only some of them. They include:Fever. Sore throat. Feeling sick. Painful, blister-like lesions on the tongue, gums and inside of the cheeks. A rash on the palms, soles and sometimes the buttocks. The rash is not itchy, but sometimes it has blisters. Depending on skin tone, the rash may appear red, white, gray, or only show as tiny bumps. Fussiness in infants and toddlers. Loss of appetite.",1
707,When can hypogonadism develop in men?,845,"Foot drop makes it difficult to lift the front part of the foot, so it might drag on the floor when you walk. To help the foot clear the floor, a person with foot drop may raise the thigh more than usual when walking, as though climbing stairs. This unusual kind of walking, called steppage gait, might cause the foot to slap down onto the floor with each step. In some cases, the skin on the top of the foot and toes feels numb.Nerve injury. The most common cause of foot drop is compression of a nerve in the leg that controls the muscles involved in lifting the foot. This nerve is called the peroneal nerve. A serious knee injury can lead to the nerve being compressed. It can also be injured during hip or knee replacement surgery, which may cause foot drop. A nerve root injury — ""pinched nerve"" — in the spine also can cause foot drop. People who have diabetes are more susceptible to nerve disorders, which are associated with foot drop.  Muscle or nerve disorders. Various forms of muscular dystrophy, an inherited disease that causes progressive muscle weakness, can contribute to foot drop. So can other neurologic disorders, such as polio or Charcot-Marie-Tooth disease. Brain and spinal cord disorders. Disorders that affect the spinal cord or brain — such as stroke, multiple sclerosis or amyotrophic lateral sclerosis (ALS) — may cause foot drop.",1
708,When can hypogonadism develop in men?,720,"Most people infected with ascariasis have no signs or symptoms. Moderate to heavy infestations cause various signs or symptoms, depending on which part of your body is affected.Persistent cough Shortness of breath Wheezing",1
709,When can hypogonadism develop in men?,314,"Drug addiction symptoms or behaviors include, among others:Feeling that you have to use the drug regularly — daily or even several times a day Having intense urges for the drug that block out any other thoughts Over time, needing more of the drug to get the same effect Taking larger amounts of the drug over a longer period of time than you intended Making certain that you maintain a supply of the drug Spending money on the drug, even though you can't afford it Not meeting obligations and work responsibilities, or cutting back on social or recreational activities because of drug use Continuing to use the drug, even though you know it's causing problems in your life or causing you physical or psychological harm Doing things to get the drug that you normally wouldn't do, such as stealing Driving or doing other risky activities when you're under the influence of the drug Spending a good deal of time getting the drug, using the drug or recovering from the effects of the drug Failing in your attempts to stop using the drug Experiencing withdrawal symptoms when you attempt to stop taking the drug",1
710,When can hypogonadism develop in men?,255,"Symptoms of keratitis include:Eye redness Eye pain Excess tears or other discharge from your eye Difficulty opening your eyelid because of pain or irritation Blurred vision Decreased vision Sensitivity to light, called photophobia A feeling that something is in your eye",1
711,When can hypogonadism develop in men?,183,"Bleeding into the skin looks like tiny reddish-purple spots, also known as petechiae. Petechiae might look like a rash. Here they appear on a leg (A) and on the stomach area (B).Easy or excessive bruising (purpura) Superficial bleeding into the skin that appears as a rash of pinpoint-sized reddish-purple spots (petechiae), usually on the lower legs Prolonged bleeding from cuts Bleeding from your gums or nose Blood in urine or stools Unusually heavy menstrual flows Fatigue Enlarged spleen",1
712,When can hypogonadism develop in men?,1048,Desmoplastic small round cell tumor symptoms vary depending on where the cancer begins. Most often it begins in the abdomen.Swelling of the abdomen Abdominal pain Constipation Difficulty urinating,1
713,When can hypogonadism develop in men?,986,"The mildest forms of histoplasmosis cause no signs or symptoms. But severe infections can be life-threatening. When signs and symptoms occur, they usually appear 3 to 17 days after exposure and can include:Fever Chills Headache Muscle aches Dry cough Chest pain Tiredness",1
714,When can hypogonadism develop in men?,839,"Pancreatic neuroendocrine tumors sometimes don't cause symptoms. When they do, symptoms can include:Heartburn. Weakness. Fatigue. Muscle cramps. Indigestion. Diarrhea. Weight loss. Skin rash. Constipation. Pain in the abdomen or back. Yellowing of the skin and the whites of the eyes. Dizziness. Blurred vision. Headaches. Increased thirst and hunger.",1
715,When can hypogonadism develop in men?,326,"Chest pain can feel different depending on what's triggering the symptom. Often, the cause has nothing to do with the heart — though there's no easy way to tell without seeing a health care provider.Pressure, fullness, burning or tightness in the chest. Crushing or searing pain that spreads to the back, neck, jaw, shoulders, and one or both arms. Pain that lasts more than a few minutes, gets worse with activity, goes away and comes back, or varies in intensity. Shortness of breath. Cold sweats. Dizziness, lightheadedness or weakness. Racing heartbeats. Nausea or vomiting.",1
716,When can hypogonadism develop in men?,955,"The symptoms of narcolepsy may get worse during the first few years of the disorder. Then they continue for life. They include:Excessive daytime sleepiness. People with narcolepsy fall asleep without warning. It can happen anywhere and at any time. It may happen when you're bored or during a task. For example, you may be working or talking with friends and suddenly fall asleep. It can be especially dangerous if you fall asleep while driving. You might fall asleep for only a few minutes or up to a half-hour. After waking, you'll often feel refreshed but you'll get sleepy again. You also may experience a decrease in how alert and focused you feel during the day. Daytime sleepiness often is the first symptom to appear. Feeling sleepy makes it hard to focus and function. Some people with narcolepsy continue doing a task when they fall asleep briefly. For example, you may fall asleep while writing, typing or driving. You might continue to perform that task while asleep. When you awaken, you can't remember what you did, and you probably didn't do it well.   Sudden loss of muscle tone. This condition is called cataplexy. It can cause slurred speech or complete weakness of most muscles. Symptoms may last up to a few minutes. Cataplexy can't be controlled. It's triggered by intense emotions. Often the emotions that cause cataplexy are positive. Laughter or excitement may cause the symptoms. But sometimes fear, surprise or anger can cause the loss of muscle tone. For example, when you laugh, your head may drop without your control. Or your knees may suddenly lose strength, causing you to fall. Some people with narcolepsy experience only one or two episodes of cataplexy a year. Others have several episodes a day. Not everyone with narcolepsy has these symptoms.   Sleep paralysis. People with narcolepsy often experience sleep paralysis. During sleep paralysis, you can't move or speak while falling asleep or upon waking. It's usually brief — lasting a few seconds or minutes. But it can be scary. You may be aware of it happening and can recall it afterward. Not everyone with sleep paralysis has narcolepsy.  Hallucinations. Sometimes people see things that aren't there during sleep paralysis. Hallucinations also may happen in bed without sleep paralysis. These are called hypnagogic hallucinations if they happen as you fall asleep. They're called hypnopompic hallucinations if they happen upon waking. For example, you might feel as if there is a stranger in your bedroom. These hallucinations may be vivid and frightening because you may not be fully asleep when you begin dreaming. Changes in rapid eye movement (REM) sleep. REM sleep is when most dreaming happens. Typically, people enter REM sleep 60 to 90 minutes after falling asleep. But people with narcolepsy often move more quickly to REM sleep. They tend to enter REM sleep within 15 minutes of falling asleep. REM sleep also can happen at any time of the day.",1
717,When can hypogonadism develop in men?,110,"Symptoms of primary ovarian insufficiency are like those of menopause or low estrogen. They include:Irregular or missed periods. This symptom might be present for years. It also could develop after a pregnancy or after stopping birth control pills. Trouble getting pregnant. Hot flashes and night sweats. Vaginal dryness. Anger, depression or anxiety. Trouble with focus or memory. Less sexual desire.",1
718,When can hypogonadism develop in men?,467,"Egg allergy reactions vary from person to person and usually occur soon after exposure to egg. Egg allergy symptoms can include:Skin inflammation or hives — the most common egg allergy reaction Nasal congestion, runny nose and sneezing (allergic rhinitis) Digestive symptoms, such as cramps, nausea and vomiting Asthma signs and symptoms such as coughing, wheezing, chest tightness or shortness of breath",1
719,When can hypogonadism develop in men?,502,"Most herniated disks occur in the lower back, but they also can occur in the neck. Symptoms depend on where the disk is sitting and whether the disk is pressing on a nerve. Herniated disks often affect one side of the body.Arm or leg pain. If your herniated disk is in your lower back, you'll typically feel pain in your lower back, buttocks, thigh and calf. You might have pain in part of your foot as well. For a herniated disk in your neck, you'll typically feel the most pain in your shoulder and arm. This pain might shoot into your arm or leg when you cough, sneeze or move into certain positions. Pain is often described as sharp or burning.  Numbness or tingling. People who have herniated disks often have radiating numbness or tingling in the body part served by the affected nerves. Weakness. Muscles served by the affected nerves tend to weaken. This can cause you to stumble or affect your ability to lift or hold items.",1
720,When can hypogonadism develop in men?,1046,"Retrograde ejaculation doesn't affect your ability to get an erection or have an orgasm — but when you climax, semen goes into your bladder instead of coming out of your penis. Retrograde ejaculation signs and symptoms include:Orgasms in which you ejaculate very little or no semen out of your penis (dry orgasms) Urine that is cloudy after orgasm because it contains semen Inability to get a woman pregnant (male infertility)",1
721,When can hypogonadism develop in men?,222,"There are several types of bipolar and related disorders. They may include mania or hypomania and depression. Symptoms can cause unpredictable changes in mood and behavior, resulting in significant distress and difficulty in life.Bipolar I disorder. You've had at least one manic episode that may be preceded or followed by hypomanic or major depressive episodes. In some cases, mania may trigger a break from reality (psychosis). Bipolar II disorder. You've had at least one major depressive episode and at least one hypomanic episode, but you've never had a manic episode. Cyclothymic disorder. You've had at least two years — or one year in children and teenagers — of many periods of hypomania symptoms and periods of depressive symptoms (though less severe than major depression). Other types. These include, for example, bipolar and related disorders induced by certain drugs or alcohol or due to a medical condition, such as Cushing's disease, multiple sclerosis or stroke.",1
722,When can hypogonadism develop in men?,804,"Bad breath odors vary, depending on the source or the underlying cause. Some people worry too much about their breath even though they have little or no mouth odor, while others have bad breath and don't know it. Because it's difficult to assess how your own breath smells, ask a close friend or relative to confirm your bad-breath questions.Food. The breakdown of food particles in and around your teeth can increase bacteria and cause a foul odor. Eating certain foods, such as onions, garlic and spices, also can cause bad breath. After you digest these foods, they enter your bloodstream, are carried to your lungs and affect your breath. Tobacco products. Smoking causes its own unpleasant mouth odor. Smokers and oral tobacco users are also more likely to have gum disease, another source of bad breath. Poor dental hygiene. If you don't brush and floss daily, food particles remain in your mouth, causing bad breath. A colorless, sticky film of bacteria (plaque) forms on your teeth. If not brushed away, plaque can irritate your gums and eventually form plaque-filled pockets between your teeth and gums (periodontitis). Your tongue also can trap bacteria that produce odors. Dentures that aren't cleaned regularly or don't fit properly can harbor odor-causing bacteria and food particles. Dry mouth. Saliva helps cleanse your mouth, removing particles that cause bad odors. A condition called dry mouth or xerostomia (zeer–o-STOE-me-uh) can contribute to bad breath because production of saliva is decreased. Dry mouth naturally occurs during sleep, leading to ""morning breath,"" and it worsens if you sleep with your mouth open. Chronic dry mouth can be caused by a problem with your salivary glands and some diseases. Medications. Some medications can indirectly produce bad breath by contributing to dry mouth. Others can be broken down in the body to release chemicals that can be carried on your breath. Infections in your mouth. Bad breath can be caused by surgical wounds after oral surgery, such as tooth removal, or as a result of tooth decay, gum disease or mouth sores. Other mouth, nose and throat conditions. Bad breath can occasionally stem from small stones that form in the tonsils and are covered with bacteria that produce odor. Infections or chronic inflammation in the nose, sinuses or throat, which can contribute to postnasal drip, also can cause bad breath. Other causes. Diseases, such as some cancers, and conditions such as metabolic disorders, can cause a distinctive breath odor as a result of chemicals they produce. Chronic reflux of stomach acids (gastroesophageal reflux disease, or GERD) can be associated with bad breath. Bad breath in young children can be caused by a foreign body, such as a piece of food, lodged in a nostril.",1
723,When can hypogonadism develop in men?,507,"Common signs and symptoms of short bowel syndrome may include:Diarrhea Greasy, foul-smelling stools Fatigue Weight loss Malnutrition Swelling (edema) in the lower extremities",1
724,When can hypogonadism develop in men?,550,"Symptoms of Zollinger-Ellison syndrome may include:Stomach pain. Diarrhea. Burning, aching or discomfort in your upper abdomen. Acid reflux and heartburn. Burping. Nausea and vomiting. Bleeding in your digestive tract. Losing weight without trying. Loss of appetite.",1
725,When can hypogonadism develop in men?,228,"More than half of people with primary biliary cholangitis do not have any noticeable symptoms when diagnosed. The disease may be diagnosed when blood tests are done for other reasons, such as routine testing. Symptoms eventually develop over the next 5 to 20 years. Those who do have symptoms at diagnosis typically have poorer outcomes.Fatigue. Itchy skin.",1
726,When can hypogonadism develop in men?,104,"Feelings of shyness or discomfort in certain situations aren't necessarily signs of social anxiety disorder, particularly in children. Comfort levels in social situations vary, depending on personality traits and life experiences. Some people are naturally reserved and others are more outgoing.Fear of situations in which you may be judged negatively Worry about embarrassing or humiliating yourself Intense fear of interacting or talking with strangers Fear that others will notice that you look anxious Fear of physical symptoms that may cause you embarrassment, such as blushing, sweating, trembling or having a shaky voice Avoidance of doing things or speaking to people out of fear of embarrassment Avoidance of situations where you might be the center of attention Anxiety in anticipation of a feared activity or event Intense fear or anxiety during social situations Analysis of your performance and identification of flaws in your interactions after a social situation Expectation of the worst possible consequences from a negative experience during a social situation",1
727,When can hypogonadism develop in men?,664,"Signs and symptoms of prostatitis can vary depending on the type of disorder. They may include:Pain or burning sensation when urinating (dysuria) Difficulty urinating, such as dribbling or hesitant urination Frequent urination, particularly at night (nocturia) Urgent need to urinate Cloudy urine Blood in the urine Pain in the abdomen, groin or lower back Pain in the area between the scrotum and rectum (perineum) Pain or discomfort of the penis or testicles Painful ejaculation Fever, chills, muscle aches and other flu-like symptoms (with acute bacterial prostatitis)",1
728,When can hypogonadism develop in men?,72,"Typically, there's no outward sign of this condition, such as a lump. Instead, you may experience the following symptoms:A feeling as if you're standing on a pebble in your shoe A burning pain in the ball of your foot that may radiate into your toes Tingling or numbness in your toes",1
729,When can hypogonadism develop in men?,485,"Dust mite allergy symptoms caused by inflammation of nasal passages include:Sneezing Runny nose Itchy, red or watery eyes Nasal congestion Itchy nose, roof of mouth or throat Postnasal drip Cough Facial pressure and pain Swollen, blue-colored skin under your eyes In a child, frequent upward rubbing of the nose",1
730,When can hypogonadism develop in men?,273,"Signs and symptoms of ringworm may include:A scaly ring-shaped area, typically on the buttocks, trunk, arms and legs Itchiness A clear or scaly area inside the ring, perhaps with a scattering of bumps whose color ranges from red on white skin to reddish, purplish, brown or gray on black and brown skin Slightly raised, expanding rings A round, flat patch of itchy skin Overlapping rings",1
731,When can hypogonadism develop in men?,710,"Having some discomfort after vasectomy is common, but men with PVPS have pain that never seems to get better after the procedure.Pain and tenderness in the scrotum Pressure or pain after ejaculation Dull ache in one or both testicles Pain and tenderness at the site of the vasectomy Swelling of the small, C-shaped tube behind the testicle where sperm are stored (epididymis) Pain with sex",1
732,When can hypogonadism develop in men?,278,"Signs and symptoms vary by age group. In infants, you might notice that one leg is longer than the other. Once a child begins walking, a limp may develop. During diaper changes, one hip may be less flexible than the other.First pregnancy Large baby Breech presentation",1
733,When can hypogonadism develop in men?,2,"Spinal stenosis often causes no symptoms. When symptoms do occur, they start slowly and get worse over time. Symptoms depend on which part of the spine is affected.Numbness Tingling or weakness in a hand, leg, foot or arm Problems with walking and balance Neck pain Problems with the bowel or bladder",1
734,When can hypogonadism develop in men?,809,"Some babies born with Ebstein anomaly have few or no symptoms. Others have a tricuspid valve that leaks severely and causes more-noticeable problems. Sometimes symptoms don't occur until later in life.Blue or gray lips or fingernails. Depending on skin color, these color changes may be harder or easier to see. Fatigue. Feeling of a pounding or rapid heartbeat or irregular heartbeats. Shortness of breath, especially with activity.",1
735,When can hypogonadism develop in men?,783,Some people who have myocardial ischemia don't have any signs or symptoms (silent ischemia).Neck or jaw pain Shoulder or arm pain A fast heartbeat Shortness of breath when you are physically active Nausea and vomiting Sweating Fatigue,1
736,When can hypogonadism develop in men?,556,"Epididymitis is an inflammation of the coiled tube, called the epididymis, at the back of the testicle.A swollen, discolored or warm scrotum Testicle pain and tenderness, usually on one side, that often comes on slowly Pain when you pass urine An urgent or frequent need to urinate Discharge from the penis Pain or discomfort in the lower abdomen or pelvic area Blood in the semen Less commonly, fever",1
737,When can hypogonadism develop in men?,791,"If you have pubic lice (crabs), you may experience intense itching in your genital region. Pubic lice can spread to other areas with coarse body hair, including the:Legs Chest Armpits Beard or mustache Eyelashes or eyebrows, more commonly in children",1
738,When can hypogonadism develop in men?,401,"Your medical team will likely be the first to recognize ambiguous genitalia soon after your baby is born. Occasionally, ambiguous genitalia may be suspected before birth (prenatally). Characteristics can vary in severity, depending on when during genital development the problem occurred and the cause of the disorder.An enlarged clitoris, which may resemble a penis Closed labia, or labia that include folds and resemble a scrotum Lumps that feel like testes in the fused labia",1
739,When can hypogonadism develop in men?,41,"The nerve that controls your facial muscles passes through a narrow corridor of bone on its way to your face. Facial weakness or paralysis may cause one corner of your mouth to droop, and you may have trouble retaining saliva on that side of your mouth. The condition may also make it difficult to close the eye on the affected side of your face.Rapid onset of mild weakness to total paralysis on one side of your face — occurring within hours to days Facial droop and difficulty making facial expressions, such as closing your eye or smiling Drooling Pain around the jaw or in or behind your ear on the affected side Increased sensitivity to sound on the affected side Headache A loss of taste Changes in the amount of tears and saliva you produce",1
740,When can hypogonadism develop in men?,706,"One of the most common places to find swollen lymph nodes is in the neck. The inset shows three swollen lymph nodes below the lower jaw.Painless swelling of lymph nodes in your neck, armpits or groin Persistent fatigue Fever Night sweats Losing weight without trying Severe itching Pain in your lymph nodes after drinking alcohol",1
741,When can hypogonadism develop in men?,209,General signs and symptoms of most types of vasculitis include:Fever Headache Fatigue Weight loss General aches and pains,1
742,When can hypogonadism develop in men?,516,"Pyoderma gangrenosum usually starts with a small, red bump on your skin, which may resemble a spider bite. Within days, this bump can develop into a large, painful open sore.Your age and sex. The condition can affect anyone at any age, though it's more common between 20 and 50 years of age. Having inflammatory bowel disease. People with a digestive tract disease such as ulcerative colitis or Crohn's disease are at increased risk of pyoderma gangrenosum. Having arthritis. People with rheumatoid arthritis are at increased risk of pyoderma gangrenosum. Having a blood disorder. People with acute myelogenous leukemia, myelodysplasia or a myeloproliferative disorder are at increased risk of pyoderma gangrenosum.",1
743,When can hypogonadism develop in men?,400,"Signs and symptoms of respiratory syncytial virus infection most commonly appear about four to six days after exposure to the virus. In adults and older children, RSV usually causes mild cold-like signs and symptoms. These may include:Congested or runny nose Dry cough Low-grade fever Sore throat Sneezing Headache",1
744,When can hypogonadism develop in men?,884,"Claudication refers to muscle pain due to lack of oxygen that's triggered by activity and relieved by rest. Symptoms include the following:Pain, ache, discomfort or fatigue in muscles every time those muscles are used Pain in the calves, thighs, buttocks, hips or feet Less often, pain in shoulders, biceps and forearms Pain that gets better soon after resting",1
745,When can hypogonadism develop in men?,920,"Signs and symptoms of rheumatoid arthritis may include:Tender, warm, swollen joints Joint stiffness that is usually worse in the mornings and after inactivity Fatigue, fever and loss of appetite",1
746,When can hypogonadism develop in men?,416,"Congenital myasthenic syndromes are typically identified at birth. But if signs and symptoms are mild, the condition may not be identified until childhood, or rarely, early adulthood.Droopy eyelids and poor eye control, often with double vision. Difficulty chewing and swallowing. Weakness of facial muscles. Weak cry. Slurring or nasal speech. Delayed crawling and walking. Delayed development of wrist, hand and finger skills, such as brushing teeth or combing hair. Trouble supporting the head in an upright position. Problems breathing, such as feeling short of breath and having short pauses in breathing, sometimes worsened by infection, fever or stress.",1
747,When can hypogonadism develop in men?,304,"Although depression may occur only once during your life, people typically have multiple episodes. During these episodes, symptoms occur most of the day, nearly every day and may include:Feelings of sadness, tearfulness, emptiness or hopelessness Angry outbursts, irritability or frustration, even over small matters Loss of interest or pleasure in most or all normal activities, such as sex, hobbies or sports Sleep disturbances, including insomnia or sleeping too much Tiredness and lack of energy, so even small tasks take extra effort Reduced appetite and weight loss or increased cravings for food and weight gain Anxiety, agitation or restlessness Slowed thinking, speaking or body movements Feelings of worthlessness or guilt, fixating on past failures or self-blame Trouble thinking, concentrating, making decisions and remembering things Frequent or recurrent thoughts of death, suicidal thoughts, suicide attempts or suicide Unexplained physical problems, such as back pain or headaches",1
748,When can hypogonadism develop in men?,685,"Signs and symptoms of morphea vary depending on the type and stage of the condition. They include:Reddish or purplish oval patches of skin, often on the belly, chest or back Patches that gradually develop a lighter or whitish center Linear patches, especially on the arms or legs and possibly the forehead or scalp A gradual change in the affected skin, which becomes firm, thickened, dry and shiny",1
749,When can hypogonadism develop in men?,24,"Ulcerative colitis symptoms can vary, depending on the severity of inflammation and where it occurs. Signs and symptoms may include:Diarrhea, often with blood or pus Rectal bleeding — passing small amount of blood with stool Abdominal pain and cramping Rectal pain Urgency to defecate Inability to defecate despite urgency Weight loss Fatigue Fever In children, failure to grow",1
750,What is the term for difficulty in swallowing?,983,"Symptoms of neurodermatitis include:An itchy, scaly skin patch or patches Open sores that bleed Thick, leathery skin Discolored, wrinkled genital skin Raised, rough patches that are inflamed or darker than the rest of the skin",1
751,What is the term for difficulty in swallowing?,8,"Ameloblastoma often causes no symptoms, but signs and symptoms may include pain and a lump or swelling in the jaw.Conventional ameloblastoma. This is the most common type and grows aggressively, usually in the lower jawbone, and approximately 10% recur after treatment. Unicystic ameloblastoma. This type is less aggressive, but typically occurs at a younger age. The tumor is often in the back of the lower jawbone at the molars. Recurrence is possible after treatment. Peripheral ameloblastoma. This type is rare and affects the gums and oral tissue in the upper or lower jaw. The tumor has a low risk of recurrence after treatment. Metastasizing ameloblastoma. This type is very rare and is defined by tumor cells that occur away from the primary site in the jaw.",1
752,What is the term for difficulty in swallowing?,343,"The signs and symptoms of type 1 diabetes in children usually develop quickly, and may include:Increased thirst Frequent urination, possibly bed-wetting in a toilet-trained child Extreme hunger Unintentional weight loss Fatigue Irritability or behavior changes Fruity-smelling breath",1
753,What is the term for difficulty in swallowing?,183,"Bleeding into the skin looks like tiny reddish-purple spots, also known as petechiae. Petechiae might look like a rash. Here they appear on a leg (A) and on the stomach area (B).Easy or excessive bruising (purpura) Superficial bleeding into the skin that appears as a rash of pinpoint-sized reddish-purple spots (petechiae), usually on the lower legs Prolonged bleeding from cuts Bleeding from your gums or nose Blood in urine or stools Unusually heavy menstrual flows Fatigue Enlarged spleen",1
754,What is the term for difficulty in swallowing?,227,"When the heart beats too fast, it may not pump enough blood to the rest of the body. So the organs and tissues may not get enough oxygen. Signs and symptoms that occur during an episode of ventricular tachycardia are due to a lack of oxygen and may include:Chest pain (angina) Dizziness Pounding heartbeat (palpitations) Lightheadedness Shortness of breath",1
755,What is the term for difficulty in swallowing?,274,"There are many different types of Ehlers-Danlos syndrome, but the most common signs and symptoms include:Overly flexible joints. Because the connective tissue that holds joints together is looser, your joints can move far past the normal range of motion. Joint pain and dislocations are common. Stretchy skin. Weakened connective tissue allows your skin to stretch much more than usual. You may be able to pull a pinch of skin up away from your flesh, but it will snap right back into place when you let go. Your skin might also feel exceptionally soft and velvety. Fragile skin. Damaged skin often doesn't heal well. For example, the stitches used to close a wound often will tear out and leave a gaping scar. These scars may look thin and crinkly.",1
756,What is the term for difficulty in swallowing?,369,"Healthy gums are firm and fit snugly around teeth. The color of healthy gums can vary. They may range from light pink in some people to dark pink and brown in others.Swollen or puffy gums. Bright red, dark red or dark purple gums. Gums that feel tender when touched. Gums that bleed easily. A toothbrush that looks pink after brushing your teeth. Spitting out blood when brushing or flossing your teeth. Bad breath that won't go away. Pus between your teeth and gums. Loose teeth or loss of teeth. Painful chewing. New spaces that develop between your teeth that look like black triangles. Gums that pull away from your teeth, making your teeth look longer than usual, called receding gums. A change in the way your teeth fit together when you bite.",1
757,What is the term for difficulty in swallowing?,162,"Scabies symptoms include:Itching, often severe and usually worse at night Thin, wavy tunnels made up of tiny blisters or bumps on the skin",1
758,What is the term for difficulty in swallowing?,186,"Mitral valve stenosis usually worsens slowly. You may not have any symptoms, or you may have mild ones for many years. Symptoms of mitral valve stenosis can occur at any age — even during childhood.Shortness of breath, especially with activity or when you lie down Fatigue, especially during increased activity Swollen feet or legs Sensations of a fast, fluttering or pounding heartbeat Dizziness or fainting Irregular heart sound, also called a heart murmur Fluid buildup in the lungs Irregular heart rhythms Chest discomfort or chest pain Coughing up blood",1
759,What is the term for difficulty in swallowing?,482,Sometimes it's difficult to recognize the difference between a strong-willed or emotional child and one with oppositional defiant disorder. It's common for children to show oppositional behavior at certain stages of development.Often and easily loses temper. Is frequently touchy and easily annoyed by others. Is often angry and resentful.,1
760,What is the term for difficulty in swallowing?,190,"Leukoplakia usually occurs on your gums, the insides of your cheeks, the bottom of your mouth — beneath the tongue — and, sometimes, your tongue. It isn't usually painful and may go unnoticed for a while.White or grayish in patches that can't be wiped away Irregular or flat-textured Thickened or hardened in areas Along with raised, red lesions (speckled leukoplakia or erythroplakia), which are more likely to show precancerous changes",1
761,What is the term for difficulty in swallowing?,734,"Symptoms of Cushing syndrome can vary depending on the level of extra cortisol.Weight gain in the trunk, with thin arms and legs. Weight gain in the face. This is sometimes called moon face. A fatty lump between the shoulders. This may be referred to as a buffalo hump. Pink or purple stretch marks on the stomach, hips, thighs, breasts and underarms. Thin, frail skin that bruises easily. Slow wound healing. Acne.",1
762,What is the term for difficulty in swallowing?,885,"Breast and nipple changes can be a sign of breast cancer. Make an appointment with your doctor if you notice anything unusual.A breast lump or thickening that feels different from the surrounding tissue Change in the size, shape or appearance of a breast Changes to the skin over the breast, such as dimpling A newly inverted nipple Peeling, scaling, crusting or flaking of the pigmented area of skin surrounding the nipple (areola) or breast skin Redness or pitting of the skin over your breast, like the skin of an orange",1
763,What is the term for difficulty in swallowing?,302,"Symptoms of de Quervain tenosynovitis include:Pain near the base of the thumb Swelling near the base of the thumb Difficulty moving the thumb and wrist when doing something that involves grasping or pinching A ""sticking"" or ""stop-and-go"" sensation in the thumb when moving it",1
764,What is the term for difficulty in swallowing?,61,"Symptoms of chronic hives include:Batches of welts (wheals) that can arise anywhere on the body Welts that might be red, purple or skin-colored, depending on your skin color Welts that vary in size, change shape, and appear and fade repeatedly Itchiness (pruritus), which can be intense Painful swelling (angioedema) around the eyes, cheeks or lips Flares triggered by heat, exercise or stress Symptoms that persist for more than six weeks and recur often and anytime, sometimes for months or years",1
765,What is the term for difficulty in swallowing?,971,"Schizophrenia involves a range of problems with thinking (cognition), behavior and emotions. Signs and symptoms may vary, but usually involve delusions, hallucinations or disorganized speech, and reflect an impaired ability to function. Symptoms may include:Delusions. These are false beliefs that are not based in reality. For example, you think that you're being harmed or harassed; certain gestures or comments are directed at you; you have exceptional ability or fame; another person is in love with you; or a major catastrophe is about to occur. Delusions occur in most people with schizophrenia. Hallucinations. These usually involve seeing or hearing things that don't exist. Yet for the person with schizophrenia, they have the full force and impact of a normal experience. Hallucinations can be in any of the senses, but hearing voices is the most common hallucination. Disorganized thinking (speech). Disorganized thinking is inferred from disorganized speech. Effective communication can be impaired, and answers to questions may be partially or completely unrelated. Rarely, speech may include putting together meaningless words that can't be understood, sometimes known as word salad. Extremely disorganized or abnormal motor behavior. This may show in a number of ways, from childlike silliness to unpredictable agitation. Behavior isn't focused on a goal, so it's hard to do tasks. Behavior can include resistance to instructions, inappropriate or bizarre posture, a complete lack of response, or useless and excessive movement. Negative symptoms. This refers to reduced or lack of ability to function normally. For example, the person may neglect personal hygiene or appear to lack emotion (doesn't make eye contact, doesn't change facial expressions or speaks in a monotone). Also, the person may lose interest in everyday activities, socially withdraw or lack the ability to experience pleasure.",1
766,What is the term for difficulty in swallowing?,569,"Folliculitis signs and symptoms include:Clusters of small bumps or pimples around hair follicles Pus-filled blisters that break open and crust over Itchy, burning skin Painful, tender skin An inflamed bump",1
767,What is the term for difficulty in swallowing?,83,"Signs and symptoms of sarcoma include:A lump that can be felt through the skin that may or may not be painful Bone pain A broken bone that happens unexpectedly, such as with a minor injury or no injury at all Abdominal pain Weight loss",1
768,What is the term for difficulty in swallowing?,778,"Gynecomastia symptoms can include:Pain, especially in teenagers. Swollen breast tissue. Tender breasts. Sensitive nipples when they rub against clothes.",1
769,What is the term for difficulty in swallowing?,524,Cellulite looks like dimpled or bumpy skin. It's sometimes described as having a cottage cheese or orange peel texture.Anatomy of cellulite,1
770,What is the term for difficulty in swallowing?,317,"In its early stages, nasopharyngeal carcinoma may not cause any symptoms. Possible noticeable symptoms of nasopharyngeal carcinoma include:A lump in your neck caused by a swollen lymph node Blood in your saliva Bloody discharge from your nose Nasal congestion or ringing in your ears Hearing loss Frequent ear infections Sore throat Headaches",1
771,What is the term for difficulty in swallowing?,874,"The esophagus is a muscular tube that connects the mouth and the stomach. Rings of muscle called sphincters contract and relax to allow food and liquid to pass.Squeezing pain in your chest. The pain is often intense, and you might mistake it for heart pain, also known as angina. Difficulty swallowing solids and liquids, sometimes related to swallowing specific substances. Red wine or extremely hot or cold liquids are more common culprits. The feeling that an object is stuck in your throat. The return of food and liquids back up your esophagus, also called regurgitation.",4
