,Query,DocID,Text,Score
797,What are some symptoms of pediatric sleep apnea?,848,"A snap or cracking sound might be your first indication you've broken an arm. Signs and symptoms include:Severe pain, which might increase with movement Swelling Bruising Deformity, such as a bent arm or wrist Inability to turn your arm from palm up to palm down or vice versa",1
798,What are some symptoms of pediatric sleep apnea?,919,"Symptoms of GI bleeding can be easy to see, called overt, or not so obvious, known as occult. Symptoms depend on the rate of bleeding as well as the location of the bleed, which can be anywhere on the GI tract, from where it starts — the mouth — to where it ends — the anus.Vomiting blood, which might be red or might be dark brown and look like coffee grounds. Black, tarry stool. Rectal bleeding, usually in or with stool.",1
799,What are some symptoms of pediatric sleep apnea?,968,"Signs and symptoms of oral lichen planus affect the mucous membranes of the mouth.Lacy, white, raised patches of tissues Red, swollen, tender patches of tissues Open sores",1
800,What is the first symptom that should be looked for in infants with reflux?,868,"Chagas disease can cause a sudden, brief illness (acute), or it may be a long-lasting (chronic) condition. Symptoms range from mild to severe, although many people don't experience symptoms until the chronic stage.Swelling at the infection site Fever Fatigue Rash Body aches Eyelid swelling Headache Loss of appetite Nausea, diarrhea or vomiting Swollen glands Enlargement of your liver or spleen",1
801,What is the first symptom that should be looked for in infants with reflux?,747,Signs and symptoms of solitary rectal ulcer syndrome include:Constipation Rectal bleeding Straining during bowel movements Pain or a feeling of fullness in your pelvis A feeling of incomplete passing of stool Passing mucus from your rectum Fecal incontinence Rectal pain,1
802,What is the first symptom that should be looked for in infants with reflux?,226,"Common signs and symptoms of head lice may include:Itching. The most common symptom of head lice is itching on the scalp, neck and ears. This is an allergic reaction to louse bites. When a person has head lice for the first time, itching may not occur for 4 to 6 weeks. Lice on scalp. You may be able to see the lice, but they're often hard to spot because they're small, avoid light and move quickly. Lice eggs (nits) on hair shafts. Nits stick to hair shafts and may be hard to see because they're very tiny. They're easiest to spot around the ears and the hairline of the neck. Empty nits may be easier to spot because they're lighter in color and further from the scalp. However, the presence of nits doesn't mean there are live lice. Sores on the scalp, neck and shoulders. Scratching can lead to small, red bumps that may sometimes get infected with bacteria.",1
803,What is the first symptom that should be looked for in infants with reflux?,73,"Hypogonadism can begin during fetal development, before puberty or during adulthood. Signs and symptoms depend on when the condition develops.Female genitals Genitals that are neither clearly male nor clearly female (ambiguous genitals) Underdeveloped male genitals",1
804,What is the first symptom that should be looked for in infants with reflux?,509,"Common warts usually occur on your fingers or hands and may be:Small, fleshy, grainy bumps Rough to the touch Sprinkled with black pinpoints, which are small, clotted blood vessels",1
805,What is the first symptom that should be looked for in infants with reflux?,639,"The basic unit of communication in the nervous system is the nerve cell (neuron). Each nerve cell consists of the cell body, which includes the nucleus, a major branching fiber (axon) and numerous smaller branching fibers (dendrites). The myelin sheath is fatty material that covers, insulates and protects nerves of the brain and spinal cord.Fever Headache Muscle aches Sore throat Stomachache Loss of appetite Nausea Vomiting",1
806,What is the first symptom that should be looked for in infants with reflux?,697,"Vitiligo signs include:Patchy loss of skin color, which usually first appears on the hands, face, and areas around body openings and the genitals Premature whitening or graying of the hair on your scalp, eyelashes, eyebrows or beard Loss of color in the tissues that line the inside of the mouth and nose (mucous membranes)",1
807,What is the first symptom that should be looked for in infants with reflux?,457,"Small vessel disease signs and symptoms include:Chest pain, squeezing or discomfort (angina), which may get worse with activity or emotional stress Discomfort in the left arm, jaw, neck, back or abdomen along with chest pain Shortness of breath Tiredness and lack of energy",1
808,What is the first symptom that should be looked for in infants with reflux?,173,"In the months or years leading up to menopause (perimenopause), you might experience these signs and symptoms:Irregular periods Vaginal dryness Hot flashes Chills Night sweats Sleep problems Mood changes Weight gain and slowed metabolism Thinning hair and dry skin Loss of breast fullness",1
809,What is the first symptom that should be looked for in infants with reflux?,757,Each infectious disease has its own specific signs and symptoms. General signs and symptoms common to a number of infectious diseases include:Fever Diarrhea Fatigue Muscle aches Coughing,1
810,What is the first symptom that should be looked for in infants with reflux?,628,"The most common symptom associated with the yips is an involuntary muscle jerk, although some people experience tremors, twitches, spasms or freezing.Older age. More experience playing golf. Tournament play.",1
811,What is the first symptom that should be looked for in infants with reflux?,466,"At first, the flu may seem like a cold with a runny nose, sneezing and sore throat. Colds usually start slowly. But the flu tends to come on quickly. And while a cold can be miserable, you usually feel much worse with the flu.Headache. Dry, persistent cough. Shortness of breath. Tiredness and weakness. Runny or stuffy nose. Sore throat. Eye pain.",1
812,What is the first symptom that should be looked for in infants with reflux?,161,"Before you faint due to vasovagal syncope, you may experience some of the following:Pale skin Lightheadedness Tunnel vision — your field of vision narrows so that you see only what's in front of you Nausea Feeling warm A cold, clammy sweat Blurred vision",1
813,What is the first symptom that should be looked for in infants with reflux?,469,"Signs and symptoms of bone cancer include:Bone pain Swelling and tenderness near the affected area Weakened bone, leading to fracture Fatigue Unintended weight loss",1
814,What is the first symptom that should be looked for in infants with reflux?,607,"Body mass index, known as BMI, is often used to diagnose obesity. To calculate BMI, multiply weight in pounds by 703, divide by height in inches and then divide again by height in inches. Or divide weight in kilograms by height in meters squared. There are several online calculators available that help calculate BMI.Obesity care at Mayo ClinicWhat is insulin resistance? A Mayo Clinic expert explains",1
815,What is the first symptom that should be looked for in infants with reflux?,403,"The main symptom of supraventricular tachycardia (SVT) is a very fast heartbeat (100 beats a minute or more) that may last for a few minutes to a few days. The fast heartbeat may come and go suddenly, with stretches of typical heart rates in between.Very fast (rapid) heartbeat A fluttering or pounding in the chest (palpitations) A pounding sensation in the neck Weakness or feeling very tired (fatigue) Chest pain Shortness of breath Lightheadedness or dizziness Sweating Fainting (syncope) or near fainting",1
816,What is the first symptom that should be looked for in infants with reflux?,373,"Rheumatic fever symptoms result from inflammation in the heart, joints, skin or central nervous system. There may be few symptoms or several. Symptoms can change during the course of the disease. The onset of rheumatic fever usually occurs about 2 to 4 weeks after a strep throat infection.Fever Painful and tender joints — most often in the knees, ankles, elbows and wrists Pain in one joint that migrates to another joint Red, hot or swollen joints Chest pain Fatigue Flat or slightly raised, painless rash with a ragged edge Heart murmur Jerky, uncontrollable body movements (Sydenham chorea) — most often in the hands, feet and face Outbursts of unusual behavior, such as crying or inappropriate laughing, that accompanies Sydenham chorea Small, painless bumps beneath the skin",1
817,What is the first symptom that should be looked for in infants with reflux?,1043,"For either acute bronchitis or chronic bronchitis, signs and symptoms may include:Cough Production of mucus (sputum), which can be clear, white, yellowish-gray or green in color — rarely, it may be streaked with blood Fatigue Shortness of breath Slight fever and chills Chest discomfort",1
818,What is the first symptom that should be looked for in infants with reflux?,61,"Symptoms of chronic hives include:Batches of welts (wheals) that can arise anywhere on the body Welts that might be red, purple or skin-colored, depending on your skin color Welts that vary in size, change shape, and appear and fade repeatedly Itchiness (pruritus), which can be intense Painful swelling (angioedema) around the eyes, cheeks or lips Flares triggered by heat, exercise or stress Symptoms that persist for more than six weeks and recur often and anytime, sometimes for months or years",1
819,What is the first symptom that should be looked for in infants with reflux?,1049,"Gallstones may cause no signs or symptoms. If a gallstone lodges in a duct and causes a blockage, the resulting signs and symptoms may include:Sudden and rapidly intensifying pain in the upper right portion of your abdomen Sudden and rapidly intensifying pain in the center of your abdomen, just below your breastbone Back pain between your shoulder blades Pain in your right shoulder Nausea or vomiting",1
820,What is the first symptom that should be looked for in infants with reflux?,339,"Tics — sudden, brief, intermittent movements or sounds — are the hallmark sign of Tourette syndrome. They can range from mild to severe. Severe symptoms might significantly interfere with communication, daily functioning and quality of life.Simple tics. These sudden, brief and repetitive tics involve a limited number of muscle groups. Complex tics. These distinct, coordinated patterns of movements involve several muscle groups.",1
821,What is the first symptom that should be looked for in infants with reflux?,230,"A simple absence seizure causes a vacant stare, which may be mistaken for a brief lapse in attention. The seizure lasts about 10 seconds, though it may last as long as 30 seconds. There's no confusion, headache or drowsiness after the seizure.A sudden stop in activity without falling. Lip smacking. Eyelid flutters. Chewing motions. Finger rubbing. Small movements of both hands.",1
822,What is the first symptom that should be looked for in infants with reflux?,803,Signs and symptoms of intestinal obstruction include:Crampy abdominal pain that comes and goes Loss of appetite Constipation Vomiting Inability to have a bowel movement or pass gas Swelling of the abdomen,1
823,What is the first symptom that should be looked for in infants with reflux?,79,"The symptoms of HIV and AIDS vary, depending on the phase of infection.Fever Headache Muscle aches and joint pain Rash Sore throat and painful mouth sores Swollen lymph glands, mainly on the neck Diarrhea Weight loss Cough Night sweats",1
824,What is the first symptom that should be looked for in infants with reflux?,445,"In most cases, no signs or symptoms of susceptibility to malignant hyperthermia exist until you're exposed to certain drugs used for anesthesia.Severe muscle rigidity or spasms Rapid, shallow breathing and problems with low oxygen and high carbon dioxide Rapid heart rate Irregular heart rhythm Dangerously high body temperature Excessive sweating Patchy, irregular skin color (mottled skin)",1
825,What is the first symptom that should be looked for in infants with reflux?,575,"Tricuspid valve regurgitation often doesn't cause signs or symptoms until the condition is severe. The condition may be discovered when tests are done for other reasons.Fatigue Irregular heart rhythms (arrhythmias) Pulsing in the neck Shortness of breath with activity Swelling in the belly area (abdomen), legs or neck veins",1
826,What is the first symptom that should be looked for in infants with reflux?,676,"Gingivitis can cause dusky red, swollen, tender gums that bleed easily, especially when you brush your teeth.Swollen or puffy gums Dusky red or dark red gums Gums that bleed easily when you brush or floss Bad breath Receding gums Tender gums",1
827,What is the first symptom that should be looked for in infants with reflux?,1046,"Retrograde ejaculation doesn't affect your ability to get an erection or have an orgasm — but when you climax, semen goes into your bladder instead of coming out of your penis. Retrograde ejaculation signs and symptoms include:Orgasms in which you ejaculate very little or no semen out of your penis (dry orgasms) Urine that is cloudy after orgasm because it contains semen Inability to get a woman pregnant (male infertility)",1
828,What is the first symptom that should be looked for in infants with reflux?,465,Signs and symptoms of ampullary cancer may include:Yellowing of the skin and eyes (jaundice) Clay-colored stools Abdominal pain Fever Bleeding from the rectum Nausea Vomiting Weight loss,1
829,What is the first symptom that should be looked for in infants with reflux?,140,"Valley fever is the initial form of coccidioidomycosis infection. This initial, acute illness can develop into a more serious disease, including chronic and disseminated coccidioidomycosis.Fever Cough Tiredness Shortness of breath Headache Chills Night sweats Joint aches and muscle soreness Red, spotty rash, mainly on lower legs but sometimes on the chest, arms and back",1
830,What is the first symptom that should be looked for in infants with reflux?,482,Sometimes it's difficult to recognize the difference between a strong-willed or emotional child and one with oppositional defiant disorder. It's common for children to show oppositional behavior at certain stages of development.Often and easily loses temper. Is frequently touchy and easily annoyed by others. Is often angry and resentful.,1
831,What is the first symptom that should be looked for in infants with reflux?,564,The primary signs and symptoms of interstitial lung disease are:Shortness of breath at rest or aggravated by exertion Dry cough,1
832,What is the first symptom that should be looked for in infants with reflux?,451,"Vascular dementia symptoms vary, depending on the part of your brain where blood flow is impaired. Symptoms often overlap with those of other types of dementia, especially Alzheimer's disease dementia. But unlike Alzheimer's disease, the most significant symptoms of vascular dementia tend to involve speed of thinking and problem-solving rather than memory loss.Confusion Trouble paying attention and concentrating Reduced ability to organize thoughts or actions Decline in ability to analyze a situation, develop an effective plan and communicate that plan to others Slowed thinking Difficulty with organization Difficulty deciding what to do next Problems with memory Restlessness and agitation Unsteady gait Sudden or frequent urge to urinate or inability to control passing urine Depression or apathy",1
833,What is the first symptom that should be looked for in infants with reflux?,798,"Some people with amyloidosis experience purpura — a condition in which small blood vessels leak blood into the skin. This most commonly occurs around the eyes but can also affect other parts of the body.Severe fatigue and weakness Shortness of breath Numbness, tingling, or pain in the hands or feet Swelling of the ankles and legs Diarrhea, possibly with blood, or constipation An enlarged tongue, which sometimes looks rippled around its edge Skin changes, such as thickening or easy bruising, and purplish patches around the eyes",1
834,What is the first symptom that should be looked for in infants with reflux?,656,"Tonsillitis most commonly affects children between preschool ages and the midteenage years. Common signs and symptoms of tonsillitis include:Red, swollen tonsils White or yellow coating or patches on the tonsils Sore throat Difficult or painful swallowing Fever Enlarged, tender glands (lymph nodes) in the neck A scratchy, muffled or throaty voice Bad breath Stomachache Neck pain or stiff neck Headache",1
835,What is the first symptom that should be looked for in infants with reflux?,115,The first signs of the common cold in a baby are often:A congested or runny nose Nasal discharge that may be clear at first but might thicken and turn yellow or green,1
836,What is the first symptom that should be looked for in infants with reflux?,597,"Signs and symptoms of DiGeorge syndrome (22q11.2 deletion syndrome) can vary in type and severity, depending on what body systems are affected and how severe the defects are. Some signs and symptoms may be apparent at birth, but others may not appear until later in infancy or early childhood.Heart murmur and bluish skin due to poor circulation of oxygen-rich blood (cyanosis) as a result of a heart defect Frequent infections Certain facial features, such as an underdeveloped chin, low-set ears, wide-set eyes or a narrow groove in the upper lip A gap in the roof of the mouth (cleft palate) or other problems with the palate Delayed growth Difficulty feeding, failure to gain weight or gastrointestinal problems Breathing problems Poor muscle tone Delayed development, such as delays in rolling over, sitting up or other infant milestones Delayed speech development or nasal-sounding speech Learning delays or disabilities Behavior problems",1
837,What is the first symptom that should be looked for in infants with reflux?,543,"Most healthy people who are infected with CMV may experience no symptoms. Some experience minor symptoms. People who are more likely to experience signs and symptoms of CMV include:Newborns who became infected with CMV before they were born (congenital CMV). Infants who become infected during birth or shortly afterward (perinatal CMV). This group includes babies infected through breast milk. People who have weakened immune systems, such as those who have had an organ, bone marrow or stem cell transplant, or those who are infected with HIV.",1
838,What is the first symptom that should be looked for in infants with reflux?,1032,"Borderline personality disorder affects how you feel about yourself, how you relate to others and how you behave.An intense fear of abandonment, even going to extreme measures to avoid real or imagined separation or rejection A pattern of unstable intense relationships, such as idealizing someone one moment and then suddenly believing the person doesn't care enough or is cruel Rapid changes in self-identity and self-image that include shifting goals and values, and seeing yourself as bad or as if you don't exist at all Periods of stress-related paranoia and loss of contact with reality, lasting from a few minutes to a few hours Impulsive and risky behavior, such as gambling, reckless driving, unsafe sex, spending sprees, binge eating or drug abuse, or sabotaging success by suddenly quitting a good job or ending a positive relationship Suicidal threats or behavior or self-injury, often in response to fear of separation or rejection Wide mood swings lasting from a few hours to a few days, which can include intense happiness, irritability, shame or anxiety Ongoing feelings of emptiness Inappropriate, intense anger, such as frequently losing your temper, being sarcastic or bitter, or having physical fights",1
839,What is the first symptom that should be looked for in infants with reflux?,717,"Normally when you blink, your eyelids distribute tears evenly across your eyes, keeping the surfaces of the eyes lubricated. These tears drain into small openings on the inner part of your eyelids (puncta).Watery eyes (excessive tearing). Without proper drainage, your tears may pool and constantly flow over your eyelids. Excessive dryness. Ectropion can cause your eyes to feel dry, gritty and sandy. Irritation. Stagnant tears or dryness can irritate your eyes, causing a burning sensation and redness in your eyelids and the whites of your eyes. Sensitivity to light. Stagnant tears or dry eyes can irritate the surface of the cornea, making you sensitive to light.",1
840,What is the first symptom that should be looked for in infants with reflux?,192,"The severity of symptoms can vary greatly between people with CVID. Symptoms of common variable immunodeficiency may appear during childhood or adolescence, though many people don't experience them until adulthood.A Book: Mayo Clinic Family Health Book, 5th Edition   Newsletter: Mayo Clinic Health Letter — Digital Edition",1
841,What is the first symptom that should be looked for in infants with reflux?,27,"Symptoms of tendinitis tend to occur where a tendon attaches to a bone. Symptoms often include:Pain, often described as a dull ache, especially when moving the hurt limb or joint Tenderness Mild swelling",1
842,What is the first symptom that should be looked for in infants with reflux?,217,"Creutzfeldt-Jakob disease is marked by changes in mental abilities. Symptoms get worse quickly, usually within several weeks to a few months. Early symptoms include:Personality changes. Memory loss. Impaired thinking. Blurry vision or blindness. Insomnia. Problems with coordination. Trouble speaking. Trouble swallowing. Sudden, jerky movements.",1
843,What is the first symptom that should be looked for in infants with reflux?,940,"Signs and symptoms of sarcoidosis vary depending on which organs are affected. Sarcoidosis sometimes develops gradually and produces symptoms that last for years. Other times, symptoms appear suddenly and then disappear just as quickly. Many people with sarcoidosis have no symptoms, so the disease may be discovered only when a chest X-ray is done for another reason.Fatigue Swollen lymph nodes Weight loss Pain and swelling in joints, such as the ankles",1
844,What is the first symptom that should be looked for in infants with reflux?,752,"One to three days before a rash develops, you may show early signs of Stevens-Johnson syndrome, including:Fever A sore mouth and throat Fatigue Burning eyes",1
845,What is the first symptom that should be looked for in infants with reflux?,969,"There are two types of sex headaches:A dull ache in the head and neck that intensifies as sexual excitement increases A sudden, severe, throbbing headache that occurs just before or at the moment of orgasm",1
846,What is the first symptom that should be looked for in infants with reflux?,427,"A sprained ankle is the stretching or tearing of ankle ligaments, which support the joint by connecting bones to each other.Pain Swelling Bruising Limited ability to move the affected joint Hearing or feeling a ""pop"" in your joint at the time of injury",1
847,What is the first symptom that should be looked for in infants with reflux?,993,Signs and symptoms of stomach cancer may include:Trouble swallowing Belly pain Feeling bloated after eating Feeling full after eating small amounts of food Not feeling hungry when you would expect to be hungry Heartburn Indigestion Nausea Vomiting Losing weight without trying Feeling very tired Stools that look black,1
848,What is the first symptom that should be looked for in infants with reflux?,207,"Tricuspid atresia symptoms are usually seen soon after birth. Symptoms of tricuspid atresia may include:Blue or gray skin and lips due to low blood oxygen levels Difficulty breathing Tiring easily, especially during feedings Slow growth and poor weight gain",1
849,What is the first symptom that should be looked for in infants with reflux?,99,"Signs and symptoms of an ACL injury usually include:A loud pop or a ""popping"" sensation in the knee Severe pain and inability to continue activity Rapid swelling Loss of range of motion A feeling of instability or ""giving way"" with weight bearing",1
850,what are signs and symptoms of encopresis?,275,"It can be difficult to tell bedbug bites from other types of insect bites. However, they are typically itchy, and they may appear clustered or lined up in rough rows.Inflamed spots, often with a darker spot in the middle Itchy Arranged in a rough line or in a cluster Located on the face, neck, arms and hands",1
851,what are signs and symptoms of encopresis?,240,"Head lice feed on blood from the scalp. The female louse lays eggs (nits) that stick to hair shafts.Intense itching on the scalp, body or in the genital area. A tickling feeling from movement of hair. The presence of lice on your scalp, body, clothing, or pubic or other body hair. Adult lice may be about the size of a sesame seed or slightly larger. Lice eggs (nits) on hair shafts. Nits may be difficult to see because they're very tiny. They're easiest to spot around the ears and the nape of the neck. Nits can be mistaken for dandruff, but unlike dandruff, they can't be easily brushed out of hair. Sores on the scalp, neck and shoulders. Scratching can lead to small red bumps that can sometimes get infected with bacteria. Bite marks, especially around the waist, groin, upper thighs and pubic area.",1
852,what are signs and symptoms of encopresis?,714,"Tongue cancer might not cause symptoms at first. Sometimes it's found by a doctor or dentist who examines the mouth for signs of cancer as part of a checkup.A red or white patch on the tongue or lining of the mouth. A sore throat that doesn't go away. A feeling that something is caught in the throat.      Numbness of the mouth or tongue. Difficulty or pain with chewing, swallowing, or moving the jaws or tongue. Swelling of the jaw. A change in voice.",1
853,what are signs and symptoms of encopresis?,342,"Actinic keratoses vary in appearance. Symptoms include:Rough, dry or scaly patch of skin, usually less than 1 inch (2.5 centimeters) in diameter Flat to slightly raised patch or bump on the top layer of skin In some cases, a hard, wartlike surface Color variations, including pink, red or brown Itching, burning, bleeding or crusting New patches or bumps on sun-exposed areas of the head, neck, hands and forearms",1
854,what are signs and symptoms of encopresis?,186,"Mitral valve stenosis usually worsens slowly. You may not have any symptoms, or you may have mild ones for many years. Symptoms of mitral valve stenosis can occur at any age — even during childhood.Shortness of breath, especially with activity or when you lie down Fatigue, especially during increased activity Swollen feet or legs Sensations of a fast, fluttering or pounding heartbeat Dizziness or fainting Irregular heart sound, also called a heart murmur Fluid buildup in the lungs Irregular heart rhythms Chest discomfort or chest pain Coughing up blood",1
855,what are signs and symptoms of encopresis?,556,"Epididymitis is an inflammation of the coiled tube, called the epididymis, at the back of the testicle.A swollen, discolored or warm scrotum Testicle pain and tenderness, usually on one side, that often comes on slowly Pain when you pass urine An urgent or frequent need to urinate Discharge from the penis Pain or discomfort in the lower abdomen or pelvic area Blood in the semen Less commonly, fever",1
856,what are signs and symptoms of encopresis?,469,"Signs and symptoms of bone cancer include:Bone pain Swelling and tenderness near the affected area Weakened bone, leading to fracture Fatigue Unintended weight loss",1
857,what are signs and symptoms of encopresis?,446,"Bleeding into the skin looks like tiny reddish-purple spots, also known as petechiae. Petechiae might look like a rash. Here they appear on a leg (A) and on the stomach area (B).Fatigue Shortness of breath Unusual paleness (pallor), which occurs due to a low red blood cell count (anemia) Easy or unusual bruising or bleeding, which occurs due to a low blood platelet count (thrombocytopenia) Pinpoint-sized red spots just beneath the skin that are caused by bleeding (petechiae) Frequent infections, which occur due to a low white blood cell count (leukopenia)",1
858,what are signs and symptoms of encopresis?,934,"Explosive eruptions occur suddenly, with little or no warning, and usually last less than 30 minutes. These episodes may occur frequently or be separated by weeks or months of nonaggression. Less severe verbal outbursts may occur in between episodes of physical aggression. You may be irritable, impulsive, aggressive or chronically angry most of the time.Rage Irritability Increased energy Racing thoughts Tingling Tremors Palpitations Chest tightness",1
859,what are signs and symptoms of encopresis?,84,"Symptoms associated with dysphagia can include:Pain while swallowing. Not being able to swallow. Feeling as if food is stuck in the throat or chest or behind the breastbone. Drooling. Hoarseness. Food coming back up, called regurgitation. Frequent heartburn. Food or stomach acid backing up into the throat. Weight loss. Coughing or gagging when swallowing.",1
860,what are signs and symptoms of encopresis?,614,"Lung cancer typically doesn't cause signs and symptoms in its earliest stages. Signs and symptoms of lung cancer typically occur when the disease is advanced.A new cough that doesn't go away Coughing up blood, even a small amount Shortness of breath Chest pain Hoarseness Losing weight without trying Bone pain Headache",1
861,what are signs and symptoms of encopresis?,611,Signs and symptoms of lazy eye include:An eye that wanders inward or outward Eyes that appear to not work together Poor depth perception Squinting or shutting an eye Head tilting Abnormal results of vision screening tests,1
862,what are signs and symptoms of encopresis?,924,"Your baby may have very mild symptoms of premature birth or more-serious health problems.Small size, with a head that's large compared with the body.  Features that are sharper and less rounded than a full-term baby's features due to a lack of cells that store fat.  Fine hair that covers much of the body. Low body temperature, mainly right after birth in the delivery room. Trouble breathing. Feeding problems.",1
863,what are signs and symptoms of encopresis?,967,"MCAD deficiency is usually first identified in babies and young children. In rare cases, the disorder is not diagnosed until adulthood.Vomiting. Low or no energy. Weak feeling. Low blood sugar.",1
864,what are signs and symptoms of encopresis?,845,"Foot drop makes it difficult to lift the front part of the foot, so it might drag on the floor when you walk. To help the foot clear the floor, a person with foot drop may raise the thigh more than usual when walking, as though climbing stairs. This unusual kind of walking, called steppage gait, might cause the foot to slap down onto the floor with each step. In some cases, the skin on the top of the foot and toes feels numb.Nerve injury. The most common cause of foot drop is compression of a nerve in the leg that controls the muscles involved in lifting the foot. This nerve is called the peroneal nerve. A serious knee injury can lead to the nerve being compressed. It can also be injured during hip or knee replacement surgery, which may cause foot drop. A nerve root injury — ""pinched nerve"" — in the spine also can cause foot drop. People who have diabetes are more susceptible to nerve disorders, which are associated with foot drop.  Muscle or nerve disorders. Various forms of muscular dystrophy, an inherited disease that causes progressive muscle weakness, can contribute to foot drop. So can other neurologic disorders, such as polio or Charcot-Marie-Tooth disease. Brain and spinal cord disorders. Disorders that affect the spinal cord or brain — such as stroke, multiple sclerosis or amyotrophic lateral sclerosis (ALS) — may cause foot drop.",1
865,what are signs and symptoms of encopresis?,1020,"Spinal headache symptoms include:Dull, throbbing pain that varies in intensity from mild to very severe Pain that typically gets worse when you sit up or stand and decreases or goes away when you lie down",1
866,what are signs and symptoms of encopresis?,51,"There are three types of plague. The symptoms vary for each type.Sudden high fever and chills. Headache. Tiredness. Not feeling well in general. Weakness. Muscle aches. Rarely, skin sores.",1
867,what are signs and symptoms of encopresis?,36,Polycystic kidney disease symptoms can include:High blood pressure Back or side pain Blood in your urine A feeling of fullness in your abdomen Increased size of your abdomen due to enlarged kidneys Headaches Kidney stones Kidney failure Urinary tract or kidney infections,1
868,what are signs and symptoms of encopresis?,593,"Symptoms of eye floaters may include:Small shapes in your vision that appear as dark specks or knobby, transparent strings of floating material Spots that move when you move your eyes, so when you try to look at them, they move quickly out of your line of vision Spots that are most noticeable when you look at a plain bright background, such as a blue sky or a white wall Small shapes or strings that eventually settle down and drift out of the line of vision",1
869,what are signs and symptoms of encopresis?,445,"In most cases, no signs or symptoms of susceptibility to malignant hyperthermia exist until you're exposed to certain drugs used for anesthesia.Severe muscle rigidity or spasms Rapid, shallow breathing and problems with low oxygen and high carbon dioxide Rapid heart rate Irregular heart rhythm Dangerously high body temperature Excessive sweating Patchy, irregular skin color (mottled skin)",1
870,what are signs and symptoms of encopresis?,807,"Pulmonary edema symptoms may appear suddenly or develop over time. Symptoms depend on the type of pulmonary edema.Difficulty breathing (dyspnea) or extreme shortness of breath that worsens with activity or when lying down A feeling of suffocating or drowning that worsens when lying down A cough that produces frothy sputum that may have blood in it A rapid, irregular heartbeat (palpitations) Anxiety, restlessness or a feeling that something bad is about to happen Cold, clammy skin Wheezing or gasping for breath",1
871,what are signs and symptoms of encopresis?,574,Signs and symptoms of trichinosis infection and how severe the infection is can vary. This depends on the number of larvae eaten in the infected meat.Diarrhea Stomach (abdominal) pain Severe tiredness and weakness (fatigue) Nausea and vomiting,1
872,what are signs and symptoms of encopresis?,970,"Symptoms may go unrecognized at first, or they may only occur when the heart is beating hard like during exercise. As the coronary arteries continue to narrow, less and less blood gets to the heart and symptoms can become more severe or frequent.Chest pain (angina). You may feel pressure or tightness in your chest. Some people say it feels like someone is standing on their chest. The chest pain usually occurs on the middle or left side of the chest. Activity or strong emotions can trigger angina. The pain usually goes away within minutes after the triggering event ends. In some people, especially women, the pain may be brief or sharp and felt in the neck, arm or back. Shortness of breath. You may feel like you can't catch your breath. Fatigue. If the heart can't pump enough blood to meet your body's needs, you may feel unusually tired. Heart attack. A completely blocked coronary artery will cause a heart attack. The classic signs and symptoms of a heart attack include crushing chest pain or pressure, shoulder or arm pain, shortness of breath, and sweating. Women may have less typical symptoms, such as neck or jaw pain, nausea and fatigue. Some heart attacks don't cause any noticeable signs or symptoms.",1
873,what are signs and symptoms of encopresis?,943,"Symptoms of PCOS often start around the time of the first menstrual period. Sometimes symptoms develop later after you have had periods for a while.Irregular periods. Having few menstrual periods or having periods that aren't regular are common signs of PCOS. So is having periods that last for many days or longer than is typical for a period. For example, you might have fewer than nine periods a year. And those periods may occur more than 35 days apart. You may have trouble getting pregnant. Too much androgen. High levels of the hormone androgen may result in excess facial and body hair. This is called hirsutism. Sometimes, severe acne and male-pattern baldness can happen, too. Polycystic ovaries. Your ovaries might be bigger. Many follicles containing immature eggs may develop around the edge of the ovary. The ovaries might not work the way they should.",1
874,what are signs and symptoms of encopresis?,95,"Most often, common cold symptoms start 1 to 3 days after someone is exposed to a cold virus. Symptoms vary. They can include:Runny or stuffy nose. Sore or scratchy throat. Cough. Sneezing. Generally feeling unwell. Slight body aches or a mild headache. Low-grade fever.",1
875,what are signs and symptoms of encopresis?,581,"A heart arrhythmia may not cause any symptoms. The irregular heartbeat may be noticed during a health checkup for another reason.A fluttering, pounding or racing feeling in the chest. A fast heartbeat. A slow heartbeat. Chest pain. Shortness of breath.",1
876,what are signs and symptoms of encopresis?,871,"The main symptom of premature ejaculation is not being able to delay ejaculation for more than three minutes after penetration. But it might occur in all sexual situations, even during masturbation.Lifelong. Lifelong premature ejaculation occurs all or nearly all the time beginning with the first sexual encounter. Acquired. Acquired premature ejaculation develops after having previous sexual experiences without problems with ejaculation.",1
877,what are signs and symptoms of encopresis?,694,"Symptoms of pyloric stenosis usually appear within 3 to 5 weeks after birth. Pyloric stenosis is rare in babies older than 3 months.Vomiting after feeding. The baby may vomit forcefully, ejecting breast milk or formula up to several feet away. This is known as projectile vomiting. Vomiting might be mild at first. But over time, it becomes more severe as the pylorus opening narrows. The vomit may sometimes contain blood. Persistent hunger. Babies who have pyloric stenosis often want to eat soon after vomiting. Stomach contractions. You may notice wavelike contractions that ripple across your baby's upper stomach area soon after feeding but before vomiting. These contractions are part of the digestive process known as peristalsis. The contractions are caused by stomach muscles trying to force food through the narrowed pylorus. Dehydration. Your baby might cry without tears or become lethargic. You might find yourself changing fewer wet diapers or diapers that aren't as wet as you expect. Changes in bowel movements. Since pyloric stenosis prevents food from reaching the intestines, babies with this condition might be constipated. Weight problems. Pyloric stenosis can keep a baby from gaining weight, and sometimes can cause weight loss.",1
